Timestamp,Value,sin_1,sin_2,sin_3,sin_4,sin_5,cos_1,cos_2,cos_3,cos_4,cos_5
8,30591.08547,0.866025404,-0.866025404,-2.45E-16,0.866025404,-0.866025404,-0.5,-0.5,1,-0.5,-0.5
9,29037.3502,0.707106781,-1,0.707106781,3.67E-16,-0.707106781,-0.707106781,-1.84E-16,0.707106781,-1,0.707106781
10,28329.41962,0.5,-0.866025404,1,-0.866025404,0.5,-0.866025404,0.5,1.19E-15,-0.5,0.866025404
11,26496.7544,0.258819045,-0.5,0.707106781,-0.866025404,0.965925826,-0.965925826,0.866025404,-0.707106781,0.5,-0.258819045
12,26929.20188,1.22E-16,-2.45E-16,3.67E-16,-4.90E-16,2.39E-15,-1,1,-1,1,-1
13,26267.14096,-0.258819045,0.5,-0.707106781,0.866025404,-0.965925826,-0.965925826,0.866025404,-0.707106781,0.5,-0.258819045
14,24865.33236,-0.5,0.866025404,-1,0.866025404,-0.5,-0.866025404,0.5,-4.29E-16,-0.5,0.866025404
15,25001.88077,-0.707106781,1,-0.707106781,2.39E-15,0.707106781,-0.707106781,1.19E-15,0.707106781,-1,0.707106781
16,23645.94183,-0.866025404,0.866025404,-4.90E-16,-0.866025404,0.866025404,-0.5,-0.5,1,-0.5,-0.5
17,25964.61333,-0.965925826,0.5,0.707106781,-0.866025404,-0.258819045,-0.258819045,-0.866025404,0.707106781,0.5,-0.965925826
18,29118.48382,-1,3.67E-16,1,-7.35E-16,-1,-1.84E-16,-1,5.51E-16,1,8.58E-16
19,33431.82263,-0.965925826,-0.5,0.707106781,0.866025404,-0.258819045,0.258819045,-0.866025404,-0.707106781,0.5,0.965925826
20,31610.02825,-0.866025404,-0.866025404,2.39E-15,0.866025404,0.866025404,0.5,-0.5,-1,-0.5,0.5
21,30630.32657,-0.707106781,-1,-0.707106781,8.57E-16,0.707106781,0.707106781,-4.29E-16,-0.707106781,-1,-0.707106781
22,31766.72749,-0.5,-0.866025404,-1,-0.866025404,-0.5,0.866025404,0.5,1.10E-15,-0.5,-0.866025404
23,31822.93771,-0.258819045,-0.5,-0.707106781,-0.866025404,-0.965925826,0.965925826,0.866025404,0.707106781,0.5,0.258819045
0,32596.35849,0,0,0,0,0,1,1,1,1,1
1,31605.25568,0.258819045,0.5,0.707106781,0.866025404,0.965925826,0.965925826,0.866025404,0.707106781,0.5,0.258819045
2,32224.36351,0.5,0.866025404,1,0.866025404,0.5,0.866025404,0.5,6.12E-17,-0.5,-0.866025404
3,31979.90209,0.707106781,1,0.707106781,1.22E-16,-0.707106781,0.707106781,6.12E-17,-0.707106781,-1,-0.707106781
4,32858.8496,0.866025404,0.866025404,1.22E-16,-0.866025404,-0.866025404,0.5,-0.5,-1,-0.5,0.5
5,33898.73864,0.965925826,0.5,-0.707106781,-0.866025404,0.258819045,0.258819045,-0.866025404,-0.707106781,0.5,0.965925826
6,34880.8266,1,1.22E-16,-1,-2.45E-16,1,6.12E-17,-1,-1.84E-16,1,1.19E-15
7,33240.65486,0.965925826,-0.5,-0.707106781,0.866025404,0.258819045,-0.258819045,-0.866025404,0.707106781,0.5,-0.965925826
8,31332.42401,0.866025404,-0.866025404,-2.45E-16,0.866025404,-0.866025404,-0.5,-0.5,1,-0.5,-0.5
9,28245.1043,0.707106781,-1,0.707106781,3.67E-16,-0.707106781,-0.707106781,-1.84E-16,0.707106781,-1,0.707106781
10,24377.73524,0.5,-0.866025404,1,-0.866025404,0.5,-0.866025404,0.5,1.19E-15,-0.5,0.866025404
11,23763.39998,0.258819045,-0.5,0.707106781,-0.866025404,0.965925826,-0.965925826,0.866025404,-0.707106781,0.5,-0.258819045
12,21622.90427,1.22E-16,-2.45E-16,3.67E-16,-4.90E-16,2.39E-15,-1,1,-1,1,-1
13,22178.37788,-0.258819045,0.5,-0.707106781,0.866025404,-0.965925826,-0.965925826,0.866025404,-0.707106781,0.5,-0.258819045
14,22439.80843,-0.5,0.866025404,-1,0.866025404,-0.5,-0.866025404,0.5,-4.29E-16,-0.5,0.866025404
15,22412.2336,-0.707106781,1,-0.707106781,2.39E-15,0.707106781,-0.707106781,1.19E-15,0.707106781,-1,0.707106781
16,22544.53973,-0.866025404,0.866025404,-4.90E-16,-0.866025404,0.866025404,-0.5,-0.5,1,-0.5,-0.5
17,24223.15714,-0.965925826,0.5,0.707106781,-0.866025404,-0.258819045,-0.258819045,-0.866025404,0.707106781,0.5,-0.965925826
18,27709.25123,-1,3.67E-16,1,-7.35E-16,-1,-1.84E-16,-1,5.51E-16,1,8.58E-16
19,29455.74513,-0.965925826,-0.5,0.707106781,0.866025404,-0.258819045,0.258819045,-0.866025404,-0.707106781,0.5,0.965925826
20,29699.9414,-0.866025404,-0.866025404,2.39E-15,0.866025404,0.866025404,0.5,-0.5,-1,-0.5,0.5
21,29303.28817,-0.707106781,-1,-0.707106781,8.57E-16,0.707106781,0.707106781,-4.29E-16,-0.707106781,-1,-0.707106781
22,31252.88125,-0.5,-0.866025404,-1,-0.866025404,-0.5,0.866025404,0.5,1.10E-15,-0.5,-0.866025404
23,31289.73606,-0.258819045,-0.5,-0.707106781,-0.866025404,-0.965925826,0.965925826,0.866025404,0.707106781,0.5,0.258819045
0,30884.06798,0,0,0,0,0,1,1,1,1,1
1,31268.52466,0.258819045,0.5,0.707106781,0.866025404,0.965925826,0.965925826,0.866025404,0.707106781,0.5,0.258819045
2,32179.55442,0.5,0.866025404,1,0.866025404,0.5,0.866025404,0.5,6.12E-17,-0.5,-0.866025404
3,34015.40135,0.707106781,1,0.707106781,1.22E-16,-0.707106781,0.707106781,6.12E-17,-0.707106781,-1,-0.707106781
4,33737.00169,0.866025404,0.866025404,1.22E-16,-0.866025404,-0.866025404,0.5,-0.5,-1,-0.5,0.5
5,32794.95025,0.965925826,0.5,-0.707106781,-0.866025404,0.258819045,0.258819045,-0.866025404,-0.707106781,0.5,0.965925826
6,40219.20646,1,1.22E-16,-1,-2.45E-16,1,6.12E-17,-1,-1.84E-16,1,1.19E-15
7,77203.9391,0.965925826,-0.5,-0.707106781,0.866025404,0.258819045,-0.258819045,-0.866025404,0.707106781,0.5,-0.965925826
8,79828.0548,0.866025404,-0.866025404,-2.45E-16,0.866025404,-0.866025404,-0.5,-0.5,1,-0.5,-0.5
9,86489.49592,0.707106781,-1,0.707106781,3.67E-16,-0.707106781,-0.707106781,-1.84E-16,0.707106781,-1,0.707106781
10,78633.05738,0.5,-0.866025404,1,-0.866025404,0.5,-0.866025404,0.5,1.19E-15,-0.5,0.866025404
11,78039.40324,0.258819045,-0.5,0.707106781,-0.866025404,0.965925826,-0.965925826,0.866025404,-0.707106781,0.5,-0.258819045
12,75071.39766,1.22E-16,-2.45E-16,3.67E-16,-4.90E-16,2.39E-15,-1,1,-1,1,-1
13,72597.61778,-0.258819045,0.5,-0.707106781,0.866025404,-0.965925826,-0.965925826,0.866025404,-0.707106781,0.5,-0.258819045
14,73359.10715,-0.5,0.866025404,-1,0.866025404,-0.5,-0.866025404,0.5,-4.29E-16,-0.5,0.866025404
15,72726.7422,-0.707106781,1,-0.707106781,2.39E-15,0.707106781,-0.707106781,1.19E-15,0.707106781,-1,0.707106781
16,68882.70568,-0.866025404,0.866025404,-4.90E-16,-0.866025404,0.866025404,-0.5,-0.5,1,-0.5,-0.5
17,51423.86498,-0.965925826,0.5,0.707106781,-0.866025404,-0.258819045,-0.258819045,-0.866025404,0.707106781,0.5,-0.965925826
18,51453.82608,-1,3.67E-16,1,-7.35E-16,-1,-1.84E-16,-1,5.51E-16,1,8.58E-16
19,43203.65087,-0.965925826,-0.5,0.707106781,0.866025404,-0.258819045,0.258819045,-0.866025404,-0.707106781,0.5,0.965925826
20,34693.63597,-0.866025404,-0.866025404,2.39E-15,0.866025404,0.866025404,0.5,-0.5,-1,-0.5,0.5
21,29055.64504,-0.707106781,-1,-0.707106781,8.57E-16,0.707106781,0.707106781,-4.29E-16,-0.707106781,-1,-0.707106781
22,27611.41363,-0.5,-0.866025404,-1,-0.866025404,-0.5,0.866025404,0.5,1.10E-15,-0.5,-0.866025404
23,29490.4788,-0.258819045,-0.5,-0.707106781,-0.866025404,-0.965925826,0.965925826,0.866025404,0.707106781,0.5,0.258819045
0,30058.67926,0,0,0,0,0,1,1,1,1,1
1,35685.79934,0.258819045,0.5,0.707106781,0.866025404,0.965925826,0.965925826,0.866025404,0.707106781,0.5,0.258819045
2,34855.37291,0.5,0.866025404,1,0.866025404,0.5,0.866025404,0.5,6.12E-17,-0.5,-0.866025404
3,37247.22375,0.707106781,1,0.707106781,1.22E-16,-0.707106781,0.707106781,6.12E-17,-0.707106781,-1,-0.707106781
4,37876.14185,0.866025404,0.866025404,1.22E-16,-0.866025404,-0.866025404,0.5,-0.5,-1,-0.5,0.5
5,37993.06971,0.965925826,0.5,-0.707106781,-0.866025404,0.258819045,0.258819045,-0.866025404,-0.707106781,0.5,0.965925826
6,46169.80044,1,1.22E-16,-1,-2.45E-16,1,6.12E-17,-1,-1.84E-16,1,1.19E-15
7,83685.87873,0.965925826,-0.5,-0.707106781,0.866025404,0.258819045,-0.258819045,-0.866025404,0.707106781,0.5,-0.965925826
8,80563.5602,0.866025404,-0.866025404,-2.45E-16,0.866025404,-0.866025404,-0.5,-0.5,1,-0.5,-0.5
9,82993.06128,0.707106781,-1,0.707106781,3.67E-16,-0.707106781,-0.707106781,-1.84E-16,0.707106781,-1,0.707106781
10,75846.67445,0.5,-0.866025404,1,-0.866025404,0.5,-0.866025404,0.5,1.19E-15,-0.5,0.866025404
11,75694.21749,0.258819045,-0.5,0.707106781,-0.866025404,0.965925826,-0.965925826,0.866025404,-0.707106781,0.5,-0.258819045
12,76073.10617,1.22E-16,-2.45E-16,3.67E-16,-4.90E-16,2.39E-15,-1,1,-1,1,-1
13,71740.6771,-0.258819045,0.5,-0.707106781,0.866025404,-0.965925826,-0.965925826,0.866025404,-0.707106781,0.5,-0.258819045
14,73077.52578,-0.5,0.866025404,-1,0.866025404,-0.5,-0.866025404,0.5,-4.29E-16,-0.5,0.866025404
15,72417.586,-0.707106781,1,-0.707106781,2.39E-15,0.707106781,-0.707106781,1.19E-15,0.707106781,-1,0.707106781
16,68466.69704,-0.866025404,0.866025404,-4.90E-16,-0.866025404,0.866025404,-0.5,-0.5,1,-0.5,-0.5
17,58172.27286,-0.965925826,0.5,0.707106781,-0.866025404,-0.258819045,-0.258819045,-0.866025404,0.707106781,0.5,-0.965925826
18,65618.80104,-1,3.67E-16,1,-7.35E-16,-1,-1.84E-16,-1,5.51E-16,1,8.58E-16
19,47076.32278,-0.965925826,-0.5,0.707106781,0.866025404,-0.258819045,0.258819045,-0.866025404,-0.707106781,0.5,0.965925826
20,33894.23121,-0.866025404,-0.866025404,2.39E-15,0.866025404,0.866025404,0.5,-0.5,-1,-0.5,0.5
21,29770.73446,-0.707106781,-1,-0.707106781,8.57E-16,0.707106781,0.707106781,-4.29E-16,-0.707106781,-1,-0.707106781
22,28884.6281,-0.5,-0.866025404,-1,-0.866025404,-0.5,0.866025404,0.5,1.10E-15,-0.5,-0.866025404
23,28607.02386,-0.258819045,-0.5,-0.707106781,-0.866025404,-0.965925826,0.965925826,0.866025404,0.707106781,0.5,0.258819045
0,30757.59499,0,0,0,0,0,1,1,1,1,1
1,34437.24313,0.258819045,0.5,0.707106781,0.866025404,0.965925826,0.965925826,0.866025404,0.707106781,0.5,0.258819045
2,34156.19204,0.5,0.866025404,1,0.866025404,0.5,0.866025404,0.5,6.12E-17,-0.5,-0.866025404
3,34671.09885,0.707106781,1,0.707106781,1.22E-16,-0.707106781,0.707106781,6.12E-17,-0.707106781,-1,-0.707106781
4,35009.42073,0.866025404,0.866025404,1.22E-16,-0.866025404,-0.866025404,0.5,-0.5,-1,-0.5,0.5
5,34341.79182,0.965925826,0.5,-0.707106781,-0.866025404,0.258819045,0.258819045,-0.866025404,-0.707106781,0.5,0.965925826
6,41508.85977,1,1.22E-16,-1,-2.45E-16,1,6.12E-17,-1,-1.84E-16,1,1.19E-15
7,78542.64377,0.965925826,-0.5,-0.707106781,0.866025404,0.258819045,-0.258819045,-0.866025404,0.707106781,0.5,-0.965925826
8,86940.76852,0.866025404,-0.866025404,-2.45E-16,0.866025404,-0.866025404,-0.5,-0.5,1,-0.5,-0.5
9,84512.32802,0.707106781,-1,0.707106781,3.67E-16,-0.707106781,-0.707106781,-1.84E-16,0.707106781,-1,0.707106781
10,80703.29032,0.5,-0.866025404,1,-0.866025404,0.5,-0.866025404,0.5,1.19E-15,-0.5,0.866025404
11,88119.32711,0.258819045,-0.5,0.707106781,-0.866025404,0.965925826,-0.965925826,0.866025404,-0.707106781,0.5,-0.258819045
12,81151.91149,1.22E-16,-2.45E-16,3.67E-16,-4.90E-16,2.39E-15,-1,1,-1,1,-1
13,77698.42993,-0.258819045,0.5,-0.707106781,0.866025404,-0.965925826,-0.965925826,0.866025404,-0.707106781,0.5,-0.258819045
14,77933.34622,-0.5,0.866025404,-1,0.866025404,-0.5,-0.866025404,0.5,-4.29E-16,-0.5,0.866025404
15,77890.92341,-0.707106781,1,-0.707106781,2.39E-15,0.707106781,-0.707106781,1.19E-15,0.707106781,-1,0.707106781
16,76200.37459,-0.866025404,0.866025404,-4.90E-16,-0.866025404,0.866025404,-0.5,-0.5,1,-0.5,-0.5
17,60186.03043,-0.965925826,0.5,0.707106781,-0.866025404,-0.258819045,-0.258819045,-0.866025404,0.707106781,0.5,-0.965925826
18,63525.76584,-1,3.67E-16,1,-7.35E-16,-1,-1.84E-16,-1,5.51E-16,1,8.58E-16
19,51465.7575,-0.965925826,-0.5,0.707106781,0.866025404,-0.258819045,0.258819045,-0.866025404,-0.707106781,0.5,0.965925826
20,36773.67918,-0.866025404,-0.866025404,2.39E-15,0.866025404,0.866025404,0.5,-0.5,-1,-0.5,0.5
21,30287.49727,-0.707106781,-1,-0.707106781,8.57E-16,0.707106781,0.707106781,-4.29E-16,-0.707106781,-1,-0.707106781
22,30641.7277,-0.5,-0.866025404,-1,-0.866025404,-0.5,0.866025404,0.5,1.10E-15,-0.5,-0.866025404
23,30843.23603,-0.258819045,-0.5,-0.707106781,-0.866025404,-0.965925826,0.965925826,0.866025404,0.707106781,0.5,0.258819045
0,32034.25631,0,0,0,0,0,1,1,1,1,1
1,34711.9308,0.258819045,0.5,0.707106781,0.866025404,0.965925826,0.965925826,0.866025404,0.707106781,0.5,0.258819045
2,36018.81837,0.5,0.866025404,1,0.866025404,0.5,0.866025404,0.5,6.12E-17,-0.5,-0.866025404
3,35502.58585,0.707106781,1,0.707106781,1.22E-16,-0.707106781,0.707106781,6.12E-17,-0.707106781,-1,-0.707106781
4,36562.62572,0.866025404,0.866025404,1.22E-16,-0.866025404,-0.866025404,0.5,-0.5,-1,-0.5,0.5
5,36383.6545,0.965925826,0.5,-0.707106781,-0.866025404,0.258819045,0.258819045,-0.866025404,-0.707106781,0.5,0.965925826
6,42284.40169,1,1.22E-16,-1,-2.45E-16,1,6.12E-17,-1,-1.84E-16,1,1.19E-15
7,73363.34943,0.965925826,-0.5,-0.707106781,0.866025404,0.258819045,-0.258819045,-0.866025404,0.707106781,0.5,-0.965925826
8,95627.36836,0.866025404,-0.866025404,-2.45E-16,0.866025404,-0.866025404,-0.5,-0.5,1,-0.5,-0.5
9,89510.79515,0.707106781,-1,0.707106781,3.67E-16,-0.707106781,-0.707106781,-1.84E-16,0.707106781,-1,0.707106781
10,83284.18778,0.5,-0.866025404,1,-0.866025404,0.5,-0.866025404,0.5,1.19E-15,-0.5,0.866025404
11,87094.02091,0.258819045,-0.5,0.707106781,-0.866025404,0.965925826,-0.965925826,0.866025404,-0.707106781,0.5,-0.258819045
12,85647.13808,1.22E-16,-2.45E-16,3.67E-16,-4.90E-16,2.39E-15,-1,1,-1,1,-1
13,91267.89475,-0.258819045,0.5,-0.707106781,0.866025404,-0.965925826,-0.965925826,0.866025404,-0.707106781,0.5,-0.258819045
14,87254.69729,-0.5,0.866025404,-1,0.866025404,-0.5,-0.866025404,0.5,-4.29E-16,-0.5,0.866025404
15,85475.59086,-0.707106781,1,-0.707106781,2.39E-15,0.707106781,-0.707106781,1.19E-15,0.707106781,-1,0.707106781
16,85572.10274,-0.866025404,0.866025404,-4.90E-16,-0.866025404,0.866025404,-0.5,-0.5,1,-0.5,-0.5
17,69637.83163,-0.965925826,0.5,0.707106781,-0.866025404,-0.258819045,-0.258819045,-0.866025404,0.707106781,0.5,-0.965925826
18,72009.79678,-1,3.67E-16,1,-7.35E-16,-1,-1.84E-16,-1,5.51E-16,1,8.58E-16
19,58210.71852,-0.965925826,-0.5,0.707106781,0.866025404,-0.258819045,0.258819045,-0.866025404,-0.707106781,0.5,0.965925826
20,41629.23448,-0.866025404,-0.866025404,2.39E-15,0.866025404,0.866025404,0.5,-0.5,-1,-0.5,0.5
21,34650.68288,-0.707106781,-1,-0.707106781,8.57E-16,0.707106781,0.707106781,-4.29E-16,-0.707106781,-1,-0.707106781
22,33831.65758,-0.5,-0.866025404,-1,-0.866025404,-0.5,0.866025404,0.5,1.10E-15,-0.5,-0.866025404
23,35403.95283,-0.258819045,-0.5,-0.707106781,-0.866025404,-0.965925826,0.965925826,0.866025404,0.707106781,0.5,0.258819045
0,36750.34663,0,0,0,0,0,1,1,1,1,1
1,44121.04405,0.258819045,0.5,0.707106781,0.866025404,0.965925826,0.965925826,0.866025404,0.707106781,0.5,0.258819045
2,43297.77647,0.5,0.866025404,1,0.866025404,0.5,0.866025404,0.5,6.12E-17,-0.5,-0.866025404
3,43052.25448,0.707106781,1,0.707106781,1.22E-16,-0.707106781,0.707106781,6.12E-17,-0.707106781,-1,-0.707106781
4,43616.4778,0.866025404,0.866025404,1.22E-16,-0.866025404,-0.866025404,0.5,-0.5,-1,-0.5,0.5
5,43944.98941,0.965925826,0.5,-0.707106781,-0.866025404,0.258819045,0.258819045,-0.866025404,-0.707106781,0.5,0.965925826
6,57719.93969,1,1.22E-16,-1,-2.45E-16,1,6.12E-17,-1,-1.84E-16,1,1.19E-15
7,85966.63484,0.965925826,-0.5,-0.707106781,0.866025404,0.258819045,-0.258819045,-0.866025404,0.707106781,0.5,-0.965925826
8,94207.53007,0.866025404,-0.866025404,-2.45E-16,0.866025404,-0.866025404,-0.5,-0.5,1,-0.5,-0.5
9,106904.1456,0.707106781,-1,0.707106781,3.67E-16,-0.707106781,-0.707106781,-1.84E-16,0.707106781,-1,0.707106781
10,89490.11403,0.5,-0.866025404,1,-0.866025404,0.5,-0.866025404,0.5,1.19E-15,-0.5,0.866025404
11,73295.2078,0.258819045,-0.5,0.707106781,-0.866025404,0.965925826,-0.965925826,0.866025404,-0.707106781,0.5,-0.258819045
12,69024.02666,1.22E-16,-2.45E-16,3.67E-16,-4.90E-16,2.39E-15,-1,1,-1,1,-1
13,73049.95095,-0.258819045,0.5,-0.707106781,0.866025404,-0.965925826,-0.965925826,0.866025404,-0.707106781,0.5,-0.258819045
14,69200.61159,-0.5,0.866025404,-1,0.866025404,-0.5,-0.866025404,0.5,-4.29E-16,-0.5,0.866025404
15,58989.17702,-0.707106781,1,-0.707106781,2.39E-15,0.707106781,-0.707106781,1.19E-15,0.707106781,-1,0.707106781
16,58061.17813,-0.866025404,0.866025404,-4.90E-16,-0.866025404,0.866025404,-0.5,-0.5,1,-0.5,-0.5
17,49441.65936,-0.965925826,0.5,0.707106781,-0.866025404,-0.258819045,-0.258819045,-0.866025404,0.707106781,0.5,-0.965925826
18,50997.25063,-1,3.67E-16,1,-7.35E-16,-1,-1.84E-16,-1,5.51E-16,1,8.58E-16
19,49111.02662,-0.965925826,-0.5,0.707106781,0.866025404,-0.258819045,0.258819045,-0.866025404,-0.707106781,0.5,0.965925826
20,34688.06797,-0.866025404,-0.866025404,2.39E-15,0.866025404,0.866025404,0.5,-0.5,-1,-0.5,0.5
21,32183.00127,-0.707106781,-1,-0.707106781,8.57E-16,0.707106781,0.707106781,-4.29E-16,-0.707106781,-1,-0.707106781
22,30315.33724,-0.5,-0.866025404,-1,-0.866025404,-0.5,0.866025404,0.5,1.10E-15,-0.5,-0.866025404
23,31152.39223,-0.258819045,-0.5,-0.707106781,-0.866025404,-0.965925826,0.965925826,0.866025404,0.707106781,0.5,0.258819045
0,32030.80946,0,0,0,0,0,1,1,1,1,1
1,41228.33896,0.258819045,0.5,0.707106781,0.866025404,0.965925826,0.965925826,0.866025404,0.707106781,0.5,0.258819045
2,40496.8107,0.5,0.866025404,1,0.866025404,0.5,0.866025404,0.5,6.12E-17,-0.5,-0.866025404
3,39981.63875,0.707106781,1,0.707106781,1.22E-16,-0.707106781,0.707106781,6.12E-17,-0.707106781,-1,-0.707106781
4,39747.25274,0.866025404,0.866025404,1.22E-16,-0.866025404,-0.866025404,0.5,-0.5,-1,-0.5,0.5
5,39611.23462,0.965925826,0.5,-0.707106781,-0.866025404,0.258819045,0.258819045,-0.866025404,-0.707106781,0.5,0.965925826
6,38433.73661,1,1.22E-16,-1,-2.45E-16,1,6.12E-17,-1,-1.84E-16,1,1.19E-15
7,37214.08093,0.965925826,-0.5,-0.707106781,0.866025404,0.258819045,-0.258819045,-0.866025404,0.707106781,0.5,-0.965925826
8,35730.60843,0.866025404,-0.866025404,-2.45E-16,0.866025404,-0.866025404,-0.5,-0.5,1,-0.5,-0.5
9,36078.2103,0.707106781,-1,0.707106781,3.67E-16,-0.707106781,-0.707106781,-1.84E-16,0.707106781,-1,0.707106781
10,34583.33667,0.5,-0.866025404,1,-0.866025404,0.5,-0.866025404,0.5,1.19E-15,-0.5,0.866025404
11,33434.20891,0.258819045,-0.5,0.707106781,-0.866025404,0.965925826,-0.965925826,0.866025404,-0.707106781,0.5,-0.258819045
12,31712.10813,1.22E-16,-2.45E-16,3.67E-16,-4.90E-16,2.39E-15,-1,1,-1,1,-1
13,30495.8993,-0.258819045,0.5,-0.707106781,0.866025404,-0.965925826,-0.965925826,0.866025404,-0.707106781,0.5,-0.258819045
14,33115.24244,-0.5,0.866025404,-1,0.866025404,-0.5,-0.866025404,0.5,-4.29E-16,-0.5,0.866025404
15,32845.59248,-0.707106781,1,-0.707106781,2.39E-15,0.707106781,-0.707106781,1.19E-15,0.707106781,-1,0.707106781
16,32830.74449,-0.866025404,0.866025404,-4.90E-16,-0.866025404,0.866025404,-0.5,-0.5,1,-0.5,-0.5
17,34050.13503,-0.965925826,0.5,0.707106781,-0.866025404,-0.258819045,-0.258819045,-0.866025404,0.707106781,0.5,-0.965925826
18,37023.17831,-1,3.67E-16,1,-7.35E-16,-1,-1.84E-16,-1,5.51E-16,1,8.58E-16
19,41663.70301,-0.965925826,-0.5,0.707106781,0.866025404,-0.258819045,0.258819045,-0.866025404,-0.707106781,0.5,0.965925826
20,43453.68028,-0.866025404,-0.866025404,2.39E-15,0.866025404,0.866025404,0.5,-0.5,-1,-0.5,0.5
21,39508.62446,-0.707106781,-1,-0.707106781,8.57E-16,0.707106781,0.707106781,-4.29E-16,-0.707106781,-1,-0.707106781
22,40417.79822,-0.5,-0.866025404,-1,-0.866025404,-0.5,0.866025404,0.5,1.10E-15,-0.5,-0.866025404
23,41201.29442,-0.258819045,-0.5,-0.707106781,-0.866025404,-0.965925826,0.965925826,0.866025404,0.707106781,0.5,0.258819045
0,40012.92557,0,0,0,0,0,1,1,1,1,1
1,40489.91699,0.258819045,0.5,0.707106781,0.866025404,0.965925826,0.965925826,0.866025404,0.707106781,0.5,0.258819045
2,41237.35381,0.5,0.866025404,1,0.866025404,0.5,0.866025404,0.5,6.12E-17,-0.5,-0.866025404
3,39901.83084,0.707106781,1,0.707106781,1.22E-16,-0.707106781,0.707106781,6.12E-17,-0.707106781,-1,-0.707106781
4,39704.82994,0.866025404,0.866025404,1.22E-16,-0.866025404,-0.866025404,0.5,-0.5,-1,-0.5,0.5
5,39581.53866,0.965925826,0.5,-0.707106781,-0.866025404,0.258819045,0.258819045,-0.866025404,-0.707106781,0.5,0.965925826
6,38864.06295,1,1.22E-16,-1,-2.45E-16,1,6.12E-17,-1,-1.84E-16,1,1.19E-15
7,38226.66029,0.965925826,-0.5,-0.707106781,0.866025404,0.258819045,-0.258819045,-0.866025404,0.707106781,0.5,-0.965925826
8,36401.94934,0.866025404,-0.866025404,-2.45E-16,0.866025404,-0.866025404,-0.5,-0.5,1,-0.5,-0.5
9,36705.80269,0.707106781,-1,0.707106781,3.67E-16,-0.707106781,-0.707106781,-1.84E-16,0.707106781,-1,0.707106781
10,35336.34148,0.5,-0.866025404,1,-0.866025404,0.5,-0.866025404,0.5,1.19E-15,-0.5,0.866025404
11,34316.60328,0.258819045,-0.5,0.707106781,-0.866025404,0.965925826,-0.965925826,0.866025404,-0.707106781,0.5,-0.258819045
12,33472.38944,1.22E-16,-2.45E-16,3.67E-16,-4.90E-16,2.39E-15,-1,1,-1,1,-1
13,31742.59952,-0.258819045,0.5,-0.707106781,0.866025404,-0.965925826,-0.965925826,0.866025404,-0.707106781,0.5,-0.258819045
14,31523.59178,-0.5,0.866025404,-1,0.866025404,-0.5,-0.866025404,0.5,-4.29E-16,-0.5,0.866025404
15,30759.18584,-0.707106781,1,-0.707106781,2.39E-15,0.707106781,-0.707106781,1.19E-15,0.707106781,-1,0.707106781
16,31293.18292,-0.866025404,0.866025404,-4.90E-16,-0.866025404,0.866025404,-0.5,-0.5,1,-0.5,-0.5
17,33387.80897,-0.965925826,0.5,0.707106781,-0.866025404,-0.258819045,-0.258819045,-0.866025404,0.707106781,0.5,-0.965925826
18,38737.32481,-1,3.67E-16,1,-7.35E-16,-1,-1.84E-16,-1,5.51E-16,1,8.58E-16
19,41828.88681,-0.965925826,-0.5,0.707106781,0.866025404,-0.258819045,0.258819045,-0.866025404,-0.707106781,0.5,0.965925826
20,43746.66279,-0.866025404,-0.866025404,2.39E-15,0.866025404,0.866025404,0.5,-0.5,-1,-0.5,0.5
21,44582.65721,-0.707106781,-1,-0.707106781,8.57E-16,0.707106781,0.707106781,-4.29E-16,-0.707106781,-1,-0.707106781
22,44581.3315,-0.5,-0.866025404,-1,-0.866025404,-0.5,0.866025404,0.5,1.10E-15,-0.5,-0.866025404
23,43886.3929,-0.258819045,-0.5,-0.707106781,-0.866025404,-0.965925826,0.965925826,0.866025404,0.707106781,0.5,0.258819045
0,44482.16819,0,0,0,0,0,1,1,1,1,1
1,45619.62968,0.258819045,0.5,0.707106781,0.866025404,0.965925826,0.965925826,0.866025404,0.707106781,0.5,0.258819045
2,43981.84422,0.5,0.866025404,1,0.866025404,0.5,0.866025404,0.5,6.12E-17,-0.5,-0.866025404
3,43589.43326,0.707106781,1,0.707106781,1.22E-16,-0.707106781,0.707106781,6.12E-17,-0.707106781,-1,-0.707106781
4,43193.57545,0.866025404,0.866025404,1.22E-16,-0.866025404,-0.866025404,0.5,-0.5,-1,-0.5,0.5
5,43282.66335,0.965925826,0.5,-0.707106781,-0.866025404,0.258819045,0.258819045,-0.866025404,-0.707106781,0.5,0.965925826
6,62595.38068,1,1.22E-16,-1,-2.45E-16,1,6.12E-17,-1,-1.84E-16,1,1.19E-15
7,90567.91845,0.965925826,-0.5,-0.707106781,0.866025404,0.258819045,-0.258819045,-0.866025404,0.707106781,0.5,-0.965925826
8,104952.6966,0.866025404,-0.866025404,-2.45E-16,0.866025404,-0.866025404,-0.5,-0.5,1,-0.5,-0.5
9,92442.47619,0.707106781,-1,0.707106781,3.67E-16,-0.707106781,-0.707106781,-1.84E-16,0.707106781,-1,0.707106781
10,92877.04481,0.5,-0.866025404,1,-0.866025404,0.5,-0.866025404,0.5,1.19E-15,-0.5,0.866025404
11,86481.01136,0.258819045,-0.5,0.707106781,-0.866025404,0.965925826,-0.965925826,0.866025404,-0.707106781,0.5,-0.258819045
